normal_close,normal_mfi,normal_returns
-0.3941510332728164,0.7813073000540207,0.11391598776315998
-0.4014258763468497,0.8373320488738882,-0.29247792050261123
-0.4607886668743504,0.5743028684023268,-0.5068887942862589
-0.5285901688026455,0.43329516717555383,-0.5526667283146067
-0.5326641519674935,0.3340389135422879,-0.2809997996582186
-0.5565254951635439,0.3599471203434461,-0.36836251093459504
-0.45816965232430906,0.3896800719884146,0.1601353145111356
-0.21140701077479584,0.39598944366897015,0.6954939058266563
-0.1590281406417564,0.3807397862153987,-0.07602678614456776
-0.18725456729070022,0.17972238770953886,-0.36343610907461305
-0.24690828049777291,0.08042425020890942,-0.48002650321984486
-0.13021969102519537,0.2415708435043129,0.15463126333266697
-0.19365646471754405,0.11835174093394896,-0.4871676681479462
-0.17124991252782706,0.003443016936430121,-0.1832562340694932
-0.19394738739711603,-0.14227060831376814,-0.34420359081471397
-0.19161947313512018,-0.3430889384694449,-0.254856010647613
-0.14535140014087933,-0.14641479798384394,-0.09930996021717955
-0.16950384362497495,0.008312732752410401,-0.34827050368089113
-0.1639750694537938,0.03625980708108667,-0.24364166000853035
-0.20064020750353184,-0.08169623606960164,-0.39402961461797037
-0.2704787010142511,-0.21278533134863287,-0.5195885709260528
-0.3132548138112614,-0.3980212715657566,-0.42515956287693596
-0.19976726185634264,-0.6333818927293797,0.1582689904879223
-0.21344400235721994,-0.31695636650251424,-0.31263640431227013
-0.146515446076114,-0.1491364200104599,-0.02468011982239074
-0.20587805899514122,-0.34218784563392024,-0.4743471402196703
-0.1747418727250576,-0.12289937493977221,-0.15164514216584796
-0.073184992368164,0.07316901329781444,0.08843814125003091
-0.057180337605291065,0.3305544486950398,-0.20941498936338832
-0.11130509903270891,0.2685313194511474,-0.44686782144369774
-0.19307444174992683,0.12916958817244195,-0.550450859077809
-0.2157719166192158,-0.0549767461849735,-0.34514338559781765
-0.2509820860541474,-0.06995574771656776,-0.39230239358384167
-0.21460787068398113,0.06453477233777227,-0.12988690927565816
-0.23730552316174358,0.0548889357532234,-0.34609292003177033
-0.23148564870251698,0.08853949687354912,-0.241858651782209
-0.22333768237282103,0.07795605556730179,-0.23343081084347767
-0.3056890480576562,-0.11614416729839161,-0.5703469736170992
-0.2987051276631949,-0.23120452546771397,-0.2366144585859868
-0.2873563014243137,-0.23534105248815929,-0.2202147217818096
-0.32169370282052934,-0.22028458765991232,-0.394132207456488
-0.2963772134011988,-0.23290429443231686,-0.16643525312442364
-0.3717444810830992,-0.4971026916571394,-0.5554566149716221
-0.4235415058569949,-0.4626751040992103,-0.4716099100962795
-0.36039583245269147,-0.2730589573981048,-0.00998687107955415
-0.35661294957588896,-0.058551733442727016,-0.24833368264572428
-0.3289685458945626,0.11417824061823212,-0.15548944692542493
-0.29434022181877495,0.09009709383402598,-0.13064327443586776
-0.31005395390207613,0.11634027119542911,-0.3230426811152123
-0.29434022181877495,0.27369543654282724,-0.20337285142006747
-0.29404929913920297,0.11985427873493038,-0.26210494400740575
-0.25825692912818066,0.22828010086174344,-0.12887557543868566
-0.2335224626764676,0.37206790386964195,-0.17190578502691994
-0.4177216313977683,0.364387904727141,-0.974585136797996
-0.3228575711472905,0.35684838408925956,0.11245106882344252
-0.319074688270488,0.4059423890743703,-0.24865012725448765
-0.2812455042855151,0.5662392433104595,-0.11932130625722648
-0.33129646015655845,0.5372163569588551,-0.45424009134609067
-0.35079307511666236,0.5273652148474488,-0.3391008248047773
-0.37116263572395547,0.3716081799123041,-0.34341551971360307
-0.37436349563314075,0.23774160233665165,-0.27589814867195167
-0.36621570691191807,0.23596159123309035,-0.23095093374757292
-0.3307144371889412,0.3329739551461497,-0.12442079382728288
-0.30510702509003873,0.30380066718342236,-0.16483162699750525
-0.32838652292694515,0.3357634765688464,-0.3525816152327079
-0.37523644128032996,0.2355629541750206,-0.4467189310894054
-0.38018337009236736,0.10715851264439946,-0.2828775743141153
-0.40084385337923223,0.27753578837068216,-0.3459788165665739
-0.38891318178120726,0.08442793612660782,-0.2152875025246856
-0.3321694058037479,-0.05506123485576775,-0.03981088146793499
-0.32343959411490797,-0.11431940187767742,-0.2294821339810534
-0.2530190776365713,0.11183589740078959,0.0028884882657359556
-0.2489452720801968,0.09347106158616136,-0.24812866196972144
-0.18812751293788943,0.32428445358353786,-0.0419851125689131
-0.26815078675225523,0.1850312230177471,-0.5558142617904696
-0.216644862266405,0.22601923962642,-0.07343541141911561
-0.15058925163248849,0.257838912437355,-0.027341507592684222
-0.25534699189856735,0.03881116801276718,-0.6411734262994735
-0.29463114449834693,-0.07706391075642571,-0.4105511295484429
-0.26320385794021783,0.05002194321770137,-0.14507853198641568
-0.2704787010142511,0.04091015472524284,-0.29037029498996136
-0.2506911633745754,0.03963234860437437,-0.18957849956832157
-0.24923619475976877,0.14278647766055053,-0.25782522138988206
-0.2311945484144715,0.1448085892055735,-0.1968161656863885
-0.2303216027672823,0.15399501210990874,-0.2600118125001699
-0.2303216027672823,0.061811159312215036,-0.26320776626763986
-0.23410448564408481,0.032501393436068504,-0.27706821080524907
-0.20558713631556924,-0.0038853666241618345,-0.15941117237692498
-0.19016450452031353,0.2369568726595146,-0.20772708838244877
-0.13603956548442198,0.15013515609926387,-0.07201176215900712
-0.07463996098297088,0.13683947292182586,-0.05263828781702529
-0.03244587115357778,0.45284800291376626,-0.12219853105531275
-0.08715265554861329,0.6683150122304544,-0.4466026524875498
-0.07900486682739061,0.4010114090322636,-0.23557781829495766
-0.044085620072030984,0.5566958761402152,-0.1460503521189708
-0.013822201840663517,0.5663807770948159,-0.16328096403713366
-0.03273679383314976,0.5723046354226498,-0.3254893269380011
-0.052233408793253666,0.4173981172664718,-0.32800936593560104
-0.07376701533578167,0.2581941735221762,-0.33550594258899075
-0.12178097962440093,0.2446298982042765,-0.4272393461657621
-0.13982262596969797,0.06196738786424616,-0.3258828875753651
-0.11887104239478763,0.057239639078778826,-0.19047773399995616
-0.13429367419004334,-0.05737593520880879,-0.3166691454383319
-0.1377856343872741,-0.15827692836159346,-0.27537104608417085
-0.10868626209114107,-0.22284965786801858,-0.16250771313713655
-0.09035369306627206,-0.3522032823044481,-0.20052518717476103
-0.09762853614030531,-0.2040067909588298,-0.2880126460849665
-0.10897718477071305,-0.1107351334936233,-0.30208486521718964
-0.08191480405700391,-0.1312031330943122,-0.1708649514887552
-0.0781319211802014,-0.33394671855873037,-0.2503991994549181
-0.0711480007857399,-0.4210065381124013,-0.23962401203511768
-0.2410884060385463,-0.3802710973409086,-0.8616957447712035
-0.23992436010331142,-0.6023485846605783,-0.258923542503228
-0.3024880105399974,-0.6818760636003955,-0.49739043977351516
-0.3027791108280429,-0.7086268470373005,-0.26431648522496876
-0.2960861131131536,-0.6602404915752633,-0.23776168261404187
-0.27571655250586047,-0.5472784059687867,-0.18634640517093803
-0.2838645188355564,-0.452215909291768,-0.2938485202269693
-0.27979053567070844,-0.5181077737218572,-0.24787010571021456
-0.27397066121148184,-0.5204584251786536,-0.24135712791726088
-0.2879383243919309,-0.5960338174508995,-0.3157677784747392
-0.3269315543121385,-0.5927789864917841,-0.41212901843597793
-0.32460364005014264,-0.6701362428743272,-0.2542248291480805
-0.36534276126472887,-0.6620305791643669,-0.4221535357872952
-0.37931042444517793,-0.7429089509599475,-0.3185712497528591
-0.3894952047488245,-0.7465929580860875,-0.30386357248280454
-0.42994322567536525,-0.647344064216419,-0.427115807404455
-0.3807653930599846,-0.3882034313344779,-0.06443700872116787
-0.3746544183127125,-0.03812794511672424,-0.23890950990777313
-0.35777681790265015,-0.09208248015849052,-0.19654782002827426
-0.31791064233525335,-0.13402480831185937,-0.1083027447411489
-0.3502110521490449,-0.2925034397511913,-0.3884420813441346
-0.34119014017215954,-0.3000583564753253,-0.22799902890326362
-0.33915332619820915,-0.31333113937607726,-0.25528325605840735
-0.3505019748286169,-0.29184837688803766,-0.30747953330275735
-0.37319944969790586,-0.28092266198597293,-0.35262749438216434
-0.3659246066238726,-0.2509617543968813,-0.2344191208927805
-0.3045250021224215,-0.1273861863777097,-0.02497480225070059
-0.29725015904838825,0.07168746871750531,-0.23552701041177665
-0.31791064233525335,0.044257410497458904,-0.3421175688627738
-0.35282988909061275,0.17575412200699492,-0.39869772361299827
-0.37814637850994326,-0.015820815955880807,-0.3631567448080138
-0.43780009171701595,-0.2873743017764636,-0.5047053984215395
-0.4735922841195648,-0.5105459258831804,-0.41233955046816156
-0.4570057839975479,-0.6568140638882605,-0.19369099472407514
-0.4302343259634107,-0.4139362388991388,-0.15248425470987825
-0.43081634893102816,-0.42276103854777214,-0.26559584248706947
-0.42237745992176,-0.44018169582953337,-0.22866440921695108
-0.3862941672311657,-0.3401342488237844,-0.11745670352349627
-0.41335672555334835,-0.33958553414937687,-0.3722270708221594
-0.3670886525591075,-0.14842410594306465,-0.07786892297908674
