Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,18389.69921875,18520.0,18306.05078125,18450.69921875,17981.416015625,50286
2021-01-04,18495.0,18630.0,18329.75,18377.94921875,17910.515625,62035
2021-01-05,18343.5,18620.0,18278.05078125,18558.25,18086.23046875,83673
2021-01-06,18510.05078125,18600.0,18430.0,18515.25,18044.32421875,57706
2021-01-07,18599.0,18615.0,18050.099609375,18127.30078125,17666.2421875,120605
2021-01-08,18227.30078125,18350.0,18000.0,18306.25,17840.638671875,151635
2021-01-11,18350.0,18545.849609375,18188.099609375,18391.44921875,17923.671875,114555
2021-01-12,18410.0,18439.94921875,17950.0,17999.099609375,17541.302734375,141566
2021-01-13,18039.94921875,18275.0,17965.0,18019.30078125,17560.990234375,109387
2021-01-14,18049.0,18229.400390625,18049.0,18132.599609375,17671.408203125,58488
2021-01-15,18110.05078125,18249.0,17800.0,17834.0,17380.40234375,96401
2021-01-18,17849.94921875,18074.0,17556.75,17630.69921875,17182.2734375,120674
2021-01-19,17730.0,17820.5,17670.0,17754.69921875,17303.115234375,62849
2021-01-20,17767.0,17940.0,17623.05078125,17681.30078125,17231.5859375,73831
2021-01-21,17770.0,17900.0,17655.349609375,17716.30078125,17265.693359375,70977
2021-01-22,17784.0,17882.30078125,17550.0,17589.599609375,17142.216796875,98250
2021-01-25,17652.0,17700.0,17229.849609375,17415.25,16972.30078125,116436
2021-01-27,17472.94921875,17597.69921875,17340.25,17538.099609375,17092.029296875,66402
2021-01-28,17470.0,17520.0,17203.0,17387.650390625,16945.404296875,89055
2021-01-29,17385.05078125,17467.849609375,16961.30078125,17060.0,16626.087890625,112888
2021-02-01,17200.0,17275.69921875,17000.0,17087.69921875,16653.08203125,84406
2021-02-02,17150.05078125,17350.0,17054.5,17190.30078125,16753.07421875,130298
2021-02-03,17200.05078125,17289.0,17051.0,17166.400390625,16729.78125,112325
2021-02-04,17199.900390625,17226.94921875,17052.44921875,17074.0,16639.732421875,92100
2021-02-05,17131.05078125,17167.19921875,17003.0,17115.75,16680.41796875,98097
2021-02-08,17180.0,17284.900390625,17101.150390625,17218.19921875,16780.263671875,121607
2021-02-09,17211.0,17510.0,17150.0,17318.94921875,16878.451171875,121012
2021-02-10,17340.19921875,17436.80078125,17086.5,17177.349609375,16740.451171875,116576
2021-02-11,17189.900390625,17447.44921875,17150.0,17412.25,16969.37890625,65366
2021-02-12,17410.099609375,17519.0,17240.0,17294.30078125,16854.4296875,54528
2021-02-15,17349.0,17506.75,17258.05078125,17479.849609375,17035.259765625,110119
2021-02-16,17555.0,17646.0,17139.099609375,17217.25,16779.337890625,229774
2021-02-17,16900.0,16900.0,16350.0,16741.19921875,16315.39453125,599343
2021-02-18,16756.0,16900.0,16300.0,16364.7001953125,15948.47265625,251066
2021-02-19,16430.0,16464.69921875,16212.9501953125,16376.400390625,15959.8759765625,130275
2021-02-22,16411.05078125,16530.0,16024.599609375,16096.2998046875,15686.8994140625,214915
2021-02-23,16131.0,16255.0,16002.099609375,16169.9501953125,15758.67578125,142998
2021-02-24,16283.0,16378.0,16100.0,16346.150390625,15930.39453125,84342
2021-02-25,16306.0,16373.2998046875,16100.0,16113.900390625,15704.05078125,185713
2021-02-26,16050.5,16284.400390625,16003.900390625,16101.599609375,15692.0634765625,226873
2021-03-01,16236.0,16367.599609375,16100.0,16292.4501953125,15878.060546875,90718
2021-03-02,16302.0,16620.0,16289.75,16576.150390625,16154.5458984375,123097
2021-03-03,16705.0,16720.0,16546.650390625,16699.25,16274.513671875,92873
2021-03-04,16656.55078125,16707.94921875,16445.0,16661.80078125,16238.015625,129981
2021-03-05,16516.0,16840.0,16456.0,16782.900390625,16356.0361328125,102741
2021-03-08,16725.05078125,16900.0,16607.0,16852.44921875,16423.81640625,91842
2021-03-09,16910.19921875,16949.94921875,16660.0,16910.80078125,16480.68359375,92717
2021-03-10,16949.69921875,17000.0,16785.0,16931.44921875,16500.8046875,63788
2021-03-12,16977.0,17009.849609375,16650.0,16722.44921875,16297.123046875,84914
2021-03-15,16879.849609375,16879.849609375,16630.0,16833.05078125,16404.91015625,68983
2021-03-16,16835.0,17020.0,16695.0,16741.94921875,16316.126953125,84470
2021-03-17,16790.0,16790.0,16340.0498046875,16455.75,16037.2060546875,157173
2021-03-18,16467.900390625,16624.94921875,16180.0,16201.25,15789.1796875,96365
2021-03-19,16200.0,16595.0,16070.0,16450.849609375,16032.4306640625,199416
2021-03-22,16451.0,16675.0,16351.0,16588.05078125,16166.142578125,108786
2021-03-23,16575.0,16750.0,16506.400390625,16681.349609375,16257.068359375,100358
2021-03-24,16600.0,16769.80078125,16419.25,16448.099609375,16029.7509765625,75555
2021-03-25,16425.0,16584.5,16116.0,16170.099609375,15758.8203125,108704
2021-03-26,16299.0,16618.44921875,16254.0,16571.75,16150.2568359375,126578
2021-03-30,16610.0,17253.55078125,16610.0,17165.0,16728.41796875,148902
2021-03-31,17299.0,17299.0,16951.55078125,17165.19921875,16728.609375,110331
2021-04-01,17165.19921875,17188.55078125,16967.599609375,17083.150390625,16648.650390625,83176
2021-04-05,17150.0,17150.0,16723.900390625,16880.55078125,16451.201171875,81557
2021-04-06,16910.0,17120.0,16800.0,17081.69921875,16647.234375,64193
2021-04-07,17100.0,17865.94921875,17025.0,17409.849609375,16967.0390625,178465
2021-04-08,17425.05078125,17759.0,17326.849609375,17689.900390625,17239.966796875,118006
2021-04-09,17611.099609375,17849.0,17500.0,17592.400390625,17144.943359375,73944
2021-04-12,17375.150390625,17620.0,17341.099609375,17501.69921875,17056.5546875,57532
2021-04-13,17587.0,17599.94921875,17040.099609375,17168.849609375,16732.169921875,110527
2021-04-15,17325.0,17400.0,16775.0,16875.650390625,16446.427734375,118314
2021-04-16,16969.0,17335.0,16862.80078125,17252.099609375,16813.30078125,94190
2021-04-19,17201.05078125,17240.0,16950.0,17089.94921875,16655.2734375,50938
2021-04-20,17420.0,17420.0,16890.05078125,17095.650390625,16660.833984375,103687
2021-04-22,17190.0,17190.0,16551.25,16790.44921875,16363.392578125,204431
2021-04-23,16785.0,16799.30078125,16605.0,16625.69921875,16202.83203125,68600
2021-04-26,16799.05078125,16895.0,16663.650390625,16870.599609375,16441.505859375,152362
2021-04-27,16899.0,16930.0,16750.0,16779.0,16352.236328125,44651
2021-04-28,16775.0,16831.099609375,16611.0,16633.80078125,16210.728515625,86876
2021-04-29,16679.0,16714.599609375,16480.0,16502.55078125,16170.3095703125,80207
2021-04-30,16500.0,16569.19921875,16255.0,16309.25,15980.8994140625,97783
2021-05-03,16360.0,16574.94921875,16272.650390625,16506.75,16174.4248046875,64048
2021-05-04,16510.25,16620.0,16380.0,16546.599609375,16213.4716796875,105796
2021-05-05,16561.05078125,16610.0,16457.44921875,16549.25,16216.068359375,35322
2021-05-06,16525.05078125,16769.80078125,16525.05078125,16717.599609375,16381.029296875,70319
2021-05-07,16788.55078125,16798.099609375,16665.0,16761.349609375,16423.8984375,37666
2021-05-10,16830.0,16850.0,16670.0,16787.30078125,16449.326171875,47658
2021-05-11,16749.0,16949.0,16710.349609375,16870.099609375,16530.45703125,60063
2021-05-12,16770.25,16857.400390625,16620.0,16717.900390625,16381.3232421875,60576
2021-05-14,16717.0,17260.0,16605.0,17224.150390625,16877.380859375,96582
2021-05-17,17220.0,17300.0,17000.599609375,17037.94921875,16694.927734375,60703
2021-05-18,17120.19921875,17248.94921875,17042.0,17180.599609375,16834.708984375,55439
2021-05-19,17187.0,17465.0,17187.0,17449.349609375,17098.044921875,88437
2021-05-20,17460.0,17499.650390625,17222.0,17285.349609375,16937.34765625,49253
2021-05-21,17385.349609375,17550.0,17280.25,17497.099609375,17144.8359375,67260
2021-05-24,17400.05078125,17588.05078125,17300.75,17360.30078125,17010.7890625,57206
2021-05-25,17497.0,17758.80078125,17422.05078125,17516.099609375,17163.453125,71952
2021-05-26,17516.099609375,17617.349609375,17368.0,17541.30078125,17188.1484375,45803
2021-05-27,17550.0,17900.0,17435.30078125,17746.69921875,17389.408203125,119663
2021-05-28,17770.0,17814.349609375,17500.0,17509.400390625,17156.888671875,53162
2021-05-31,17509.0,17745.25,17415.25,17695.55078125,17339.291015625,57023
2021-06-01,17599.0,17810.0,17479.150390625,17758.5,17400.97265625,57751
2021-06-02,17516.19921875,17813.19921875,17510.099609375,17653.5,17298.087890625,74262
2021-06-03,17650.0,17854.94921875,17560.0,17799.400390625,17441.048828125,50399
2021-06-04,17691.05078125,17706.400390625,17380.0,17426.80078125,17075.953125,201822
2021-06-07,17474.55078125,17590.0,17353.5,17532.55078125,17179.57421875,49436
2021-06-08,17530.05078125,17612.94921875,17403.400390625,17482.599609375,17130.626953125,47447
2021-06-09,17460.0,17625.599609375,17440.0,17557.150390625,17203.67578125,41878
2021-06-10,17525.0,17675.0,17490.0,17556.099609375,17202.650390625,42053
2021-06-11,17609.0,17609.0,17365.0,17536.400390625,17183.34375,48997
2021-06-14,17461.400390625,17630.0,17417.599609375,17577.5,17223.619140625,36523
2021-06-15,17646.0,17710.0,17511.0,17684.80078125,17328.7578125,47196
2021-06-16,17650.19921875,18068.5,17613.05078125,17965.19921875,17603.51171875,116962
2021-06-17,17915.0,18189.30078125,17900.0,18059.05078125,17695.47265625,75787
2021-06-18,18059.0,18098.94921875,17600.0,17670.650390625,17314.888671875,147670
2021-06-21,17631.400390625,17710.05078125,17513.0,17649.150390625,17293.826171875,40180
2021-06-22,17670.0,17747.94921875,17410.0,17436.55078125,17085.505859375,70532
2021-06-23,17499.94921875,17560.0,17370.0,17414.80078125,17064.193359375,37084
2021-06-24,17415.05078125,17670.0,17322.400390625,17619.75,17265.013671875,65045
2021-06-25,17570.25,17650.0,17435.0,17506.69921875,17154.2421875,39000
2021-06-28,17507.05078125,17620.0,17453.5,17506.150390625,17153.705078125,40450
2021-06-29,17590.0,17750.0,17489.650390625,17599.25,17244.9296875,71096
2021-06-30,17640.0,17745.0,17575.0,17633.0,17278.0,51567
2021-07-01,17630.0,17725.0,17569.5,17646.19921875,17290.931640625,26700
2021-07-02,17679.0,17680.0,17486.0,17602.0,17247.623046875,30723
2021-07-05,17605.099609375,17712.0,17523.30078125,17641.349609375,17286.181640625,34322
2021-07-06,17635.55078125,17637.849609375,17417.0,17470.099609375,17118.376953125,62551
2021-07-07,17400.0,17800.0,17360.25,17716.94921875,17360.2578125,54519
2021-07-08,17616.0,17699.849609375,17538.099609375,17618.900390625,17264.18359375,29868
2021-07-09,17555.05078125,17680.0,17550.0,17636.0,17280.939453125,26941
