normal_close,normal_mfi,normal_returns
-0.6790335590606387,0.43777443358337664,-0.35079730206712206
-0.7077936045720405,0.2791498657532019,-0.24369921574936687
-0.7190349099471214,0.2550722957006819,-0.13962851103914553
-0.7908618355361248,0.25408134911715985,-0.5125477269830631
-0.8053148644211547,0.11750459869549101,-0.1622688272176986
-0.8502799038613049,0.010613928144735496,-0.35682937585392605
-0.7172831269635758,0.04291735949920761,0.7546126969582995
-0.6539236379555042,0.042383834416034105,0.30533518051215913
-0.6061847297212046,0.04279270175149019,0.20576938103086562
-0.5089554943894061,-0.10156092208075274,0.47716058908102355
-0.51187519338204,-0.18620178232091733,-0.08808049091899553
-0.3282199913175501,0.08691192152697225,0.911033074990189
-0.4257412511666643,-0.20342704388347654,-0.5852453962420211
-0.3698269308687485,-0.32542834568,0.22472195225679992
-0.3696811006702636,-0.21321936855942958,-0.07113674723536771
-0.38617811911632716,-0.210368638166609,-0.15876257811418024
-0.37654276652630747,-0.18902595382681164,-0.0211046265504689
-0.37552049865553094,-0.11436581174374716,-0.0665236131977671
-0.3674912809107451,-0.012923202013644497,-0.029728568991518163
-0.42734720395172543,-0.013176326415956341,-0.3893943736652695
-0.4717280122970724,-0.1398155580284972,-0.3120438952493765
-0.5947975941476393,-0.2547656756098383,-0.7601963398704941
-0.5835561067123858,-0.36327540516956713,-0.0076095465216069885
-0.5583001733485937,-0.38168105932325835,0.07147529217853632
-0.5308538740447641,-0.21987041789305284,0.08226414522173228
-0.684435284390279,-0.5140673914951351,-0.9572347228978806
-0.6463319108061722,-0.09340795687223413,0.15302091392574893
-0.5277881627934731,0.17437647538307166,0.605622452724097
-0.5511466650354073,0.2064170908638978,-0.20283876978486434
-0.5710012371899049,0.18756726476953745,-0.18416766919213906
-0.5851620594974465,0.2788562969654764,-0.1525261786315903
-0.5542123762866988,0.2854987302679086,0.1037110840373375
-0.551292677294065,0.27516567109619205,-0.05544845301168698
-0.5168388819357075,0.3816032313901083,0.12081437648623744
-0.540197202117469,0.39741410695071444,-0.20226666164221366
-0.5734830814667387,0.42227327429555106,-0.2597942618390462
-0.5780087332444332,0.5675390400162186,-0.09764430340994673
-0.595235448863439,0.4460711823591279,-0.1703233960679721
-0.5698333211808166,0.4355043286857596,0.07298662028021707
-0.5562563658477329,0.4609216870482049,0.00492804081699505
-0.5482267839826007,0.42108725801936764,-0.026661315144104802
-0.5727530201734505,0.3533627909548165,-0.2105507785364053
-0.6698362432465914,0.11912877729592597,-0.6345944956404816
-0.7273563342693956,0.14505081669006925,-0.41627011652566226
-0.7050199178380647,0.13932207414120712,0.06283105593406207
-0.7177209816793759,-0.04760160036346095,-0.1483560708850286
-0.7169911024462605,-0.009720795225120593,-0.06749740756882198
-0.6809317184231878,-0.006221067017682547,0.14400933599117388
-0.7777229169790134,-0.0324378975650752,-0.6591496281848219
-0.7583061995403164,-0.028501024230726868,0.047892130382897774
-0.7139252091347963,-0.03447413191515669,0.19812680049797943
-0.7172831269635758,0.06845020331901086,-0.09215193916497781
-0.7289621049942836,-0.03531243034777676,-0.1425603742612529
-0.8447323483331801,0.02874002636747508,-0.7922911933836615
-0.6702742800225643,-0.043033599079108864,1.0
-0.6882312389950314,0.1271304898500929,-0.1785228756991078
-0.6399082817261017,0.2910641758858694,0.21319273523779292
-0.7178669939380335,0.22819786205307668,-0.5347555773008952
-0.6705661224797068,0.22560928541103653,0.2107504721215891
-0.7039978320274614,0.21100779559764082,-0.27108538347005984
-0.7676495276130209,0.041175695611804786,-0.4591443163694387
-0.7600581645840347,-0.10556163219888304,-0.02515206261979179
-0.7661895870866173,-0.06974442108468559,-0.1096494517016339
-0.7553865005476825,0.06391091015916106,-0.005462660002892472
-0.7772850622632137,-0.07570068645881989,-0.20690910140783733
-0.8416664550217154,-0.17112326075293782,-0.4765253675869346
-0.8404985390126276,-0.18431656606933133,-0.06445708300200861
-0.8749519702506396,-0.20484295667786456,-0.29321356730409665
-0.856265496165403,-0.336171033960998,0.048563835588050996
-0.8567033508812032,-0.5642792278271941,-0.07471311926680298
-0.798307368366626,-0.6162372764617289,0.29809183921096344
-0.7602041768426924,-0.40501157448135783,0.16435474871873823
-0.7731970831411461,-0.5546347024414202,-0.15201728172652035
-0.8207897970566149,-0.5305202803992294,-0.3693373294782948
-0.8739302485603817,-0.5149993318905534,-0.4116446679699361
-0.8387465739689088,-0.3047225272495033,0.15395643167760278
-0.7098375941330746,-0.15420495299381964,0.7258362394378729
-0.7475029309412085,-0.04119089458207936,-0.3003303640604196
-0.693632782264499,0.15544112009472655,0.25366854726188154
-0.6477918513325758,0.3908326834914164,0.1993070026504858
-0.6739242223686595,0.5638025690417428,-0.22586555252375837
-0.6702742800225643,0.6925976973975856,-0.05029604141654344
-0.6412223920540203,0.8295314002847451,0.09889535857424114
-0.6196158548558044,0.830766236740863,0.053787178425481
-0.5692494542063593,0.846396339840527,0.21678394373261045
-0.6799096326125844,0.507031206500868,-0.7141850217181094
-0.6847273089075943,0.6631752168584037,-0.10054458223339123
-0.6850193334249095,0.5782298626130822,-0.07364026714816034
-0.6971365302917634,0.5608851886067971,-0.14421106710204584
-0.6896909974612617,0.5630380427347677,-0.02742714070605968
-0.6918808172207802,0.4554134535121497,-0.0849682216560392
-0.6802016571298997,0.3432979796228117,-0.002356540664478657
-0.6901288521770619,0.3323567158232026,-0.13099347294738387
-0.6828293316052183,0.1679081342676132,-0.02842786376812364
-0.6768439213612929,0.12741185171332337,-0.036354800176755145
