Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,1996.9000244140625,2007.949951171875,1990.699951171875,1994.050048828125,1991.8612060546875,1106099
2021-01-04,2004.0,2005.949951171875,1955.0,1965.550048828125,1963.3924560546875,3141429
2021-01-05,1959.5,1964.4000244140625,1935.0,1959.75,1957.598876953125,3263230
2021-01-06,1973.9000244140625,1979.0,1948.4000244140625,1970.4000244140625,1968.2371826171875,3452515
2021-01-07,1984.0,1984.0,1947.5,1952.4000244140625,1950.2569580078125,3419317
2021-01-08,1972.0,1976.0,1946.25,1970.699951171875,1968.5367431640625,3262897
2021-01-11,1960.0,1966.9000244140625,1935.4000244140625,1938.1500244140625,1936.0225830078125,2995521
2021-01-12,1929.800048828125,1930.0999755859375,1895.8499755859375,1903.449951171875,1901.360595703125,6035580
2021-01-13,1911.0,1911.0,1877.0,1882.0999755859375,1880.0340576171875,5583130
2021-01-14,1892.0,1905.0,1871.050048828125,1892.6500244140625,1890.572509765625,4803638
2021-01-15,1894.199951171875,1904.0,1854.050048828125,1863.9000244140625,1861.8541259765625,2715164
2021-01-18,1870.5,1872.25,1838.8499755859375,1846.949951171875,1844.9224853515625,5004628
2021-01-19,1856.0999755859375,1892.0,1845.25,1887.0,1884.9287109375,4805514
2021-01-20,1890.0,1890.0,1869.449951171875,1883.5999755859375,1881.5323486328125,3041448
2021-01-21,1900.0,1904.9000244140625,1845.75,1857.800048828125,1855.7607421875,5668862
2021-01-22,1850.0,1875.0,1824.5,1828.0,1825.9935302734375,4298175
2021-01-25,1845.0,1867.4000244140625,1775.0,1794.4000244140625,1792.4302978515625,6610138
2021-01-27,1798.0,1823.449951171875,1746.3499755859375,1764.699951171875,1762.762939453125,7892319
2021-01-28,1731.0,1764.449951171875,1701.0,1722.8499755859375,1720.9588623046875,6035924
2021-01-29,1749.8499755859375,1749.8499755859375,1704.0,1712.949951171875,1711.0697021484375,5140687
2021-02-01,1730.0,1809.800048828125,1696.050048828125,1801.5,1799.5224609375,4829210
2021-02-02,1830.0,1879.0999755859375,1800.050048828125,1861.300048828125,1859.2569580078125,5871337
2021-02-03,1870.0,1883.1500244140625,1820.0,1852.199951171875,1850.1668701171875,4289395
2021-02-04,1839.0,1915.0,1831.0,1910.4000244140625,1908.302978515625,9641674
2021-02-05,1915.0,1998.5,1913.1500244140625,1982.699951171875,1980.523681640625,16268336
2021-02-08,2000.0,2030.0,1951.5,1957.1500244140625,1955.001708984375,4021475
2021-02-09,1960.0,1975.0,1937.8499755859375,1949.1500244140625,1947.010498046875,2230923
2021-02-10,1950.0,1962.9000244140625,1937.0,1952.050048828125,1949.9073486328125,2860941
2021-02-11,1949.199951171875,1984.75,1941.25,1961.0,1958.8475341796875,2246777
2021-02-12,1960.0,1975.0,1946.0,1951.050048828125,1948.908447265625,1690753
2021-02-15,1960.0,1999.0,1957.0,1985.949951171875,1983.77001953125,2930435
2021-02-16,2000.0,2049.0,1998.0,2019.6500244140625,2017.43310546875,5480183
2021-02-17,2015.0999755859375,2023.5,1969.1500244140625,1989.449951171875,1987.26611328125,4395224
2021-02-18,1979.1500244140625,1984.8499755859375,1938.0999755859375,1945.449951171875,1943.314453125,3538208
2021-02-19,1942.25,1969.8499755859375,1925.0999755859375,1938.75,1936.621826171875,2735683
2021-02-22,1938.75,1962.050048828125,1921.5999755859375,1949.5999755859375,1947.4599609375,3853276
2021-02-23,1965.0,1965.0,1866.0,1872.949951171875,1870.89404296875,5572402
2021-02-24,1889.0999755859375,1924.0,1852.050048828125,1911.199951171875,1909.10205078125,3821416
2021-02-25,1927.0,1965.199951171875,1887.550048828125,1895.5,1893.4193115234375,5622516
2021-02-26,1869.0,1869.0,1773.0,1780.3499755859375,1778.395751953125,8400096
2021-03-01,1811.0,1854.9000244140625,1801.4000244140625,1845.4000244140625,1843.3743896484375,3260044
2021-03-02,1845.0,1868.4000244140625,1820.0999755859375,1844.6500244140625,1842.625244140625,3837149
2021-03-03,1855.0,1908.75,1851.199951171875,1899.5,1897.4150390625,2875618
2021-03-04,1863.9000244140625,1910.4000244140625,1850.0,1897.699951171875,1895.6168212890625,4022514
2021-03-05,1875.5,1928.300048828125,1868.0,1922.5,1920.3896484375,5407986
2021-03-08,1920.0,1947.8499755859375,1893.300048828125,1915.8499755859375,1913.7469482421875,4698010
2021-03-09,1917.800048828125,1991.0,1917.800048828125,1978.949951171875,1976.7777099609375,7918345
2021-03-10,1983.25,1999.3499755859375,1957.199951171875,1963.949951171875,1961.794189453125,2761470
2021-03-12,1979.0,1980.0,1912.0,1935.1500244140625,1933.02587890625,2620265
2021-03-15,1944.0,1944.0,1893.0999755859375,1918.6500244140625,1916.5439453125,2643553
2021-03-16,1925.0999755859375,1941.699951171875,1900.0,1903.199951171875,1901.11083984375,2769224
2021-03-17,1903.199951171875,1917.699951171875,1861.0,1868.3499755859375,1866.299072265625,2694994
2021-03-18,1881.0,1892.9000244140625,1825.0999755859375,1830.4000244140625,1828.390869140625,2197575
2021-03-19,1818.449951171875,1872.0,1814.050048828125,1834.1500244140625,1832.1365966796875,4803016
2021-03-22,1833.0,1849.949951171875,1805.0,1822.6500244140625,1820.6492919921875,2434097
2021-03-23,1844.0,1844.0,1798.8499755859375,1812.6500244140625,1810.6602783203125,4250856
2021-03-24,1800.0,1805.0,1773.3499755859375,1782.449951171875,1780.493408203125,3046161
2021-03-25,1792.9000244140625,1798.800048828125,1745.0,1762.9000244140625,1760.96484375,4113013
2021-03-26,1785.0,1792.4000244140625,1762.75,1771.050048828125,1769.10595703125,3310757
2021-03-30,1782.0999755859375,1801.949951171875,1775.0,1781.25,1779.2947998046875,5575524
2021-03-31,1778.800048828125,1779.0,1742.5999755859375,1753.0,1751.07568359375,3798383
2021-04-01,1770.0,1813.25,1750.6500244140625,1804.550048828125,1802.5692138671875,3802652
2021-04-05,1786.0999755859375,1799.5999755859375,1734.4000244140625,1759.199951171875,1757.2689208984375,2448241
2021-04-06,1776.0,1781.449951171875,1728.699951171875,1768.300048828125,1766.3590087890625,2873045
2021-04-07,1766.050048828125,1810.699951171875,1745.5999755859375,1792.0,1790.032958984375,3158142
2021-04-08,1796.0,1823.699951171875,1778.699951171875,1783.25,1781.29248046875,2890290
2021-04-09,1770.0,1806.449951171875,1744.0999755859375,1799.25,1797.27490234375,3139384
2021-04-12,1757.25,1768.0,1723.300048828125,1742.5,1740.5872802734375,3328336
2021-04-13,1745.800048828125,1786.050048828125,1723.449951171875,1775.8499755859375,1773.9007568359375,3118742
2021-04-15,1800.0,1809.5,1752.5999755859375,1773.25,1771.3035888671875,3546886
