Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,485.0,508.0,482.54998779296875,503.8500061035156,496.90240478515625,7815730
2021-01-04,507.0,510.8999938964844,495.20001220703125,498.8999938964844,492.0206298828125,9998803
2021-01-05,498.8999938964844,504.5,492.0,499.45001220703125,492.5630798339844,5135408
2021-01-06,501.79998779296875,504.95001220703125,489.5,496.79998779296875,489.9495849609375,5203982
2021-01-07,500.1000061035156,520.9000244140625,499.5,513.8499755859375,506.76446533203125,10295126
2021-01-08,520.0,527.3499755859375,514.5,517.0,509.87109375,7272250
2021-01-11,520.4500122070312,522.5,504.0,508.3500061035156,501.34033203125,7156036
2021-01-12,507.0,520.6500244140625,502.54998779296875,511.25,504.2003479003906,6751375
2021-01-13,515.9000244140625,540.0,514.5999755859375,536.6500244140625,529.2501220703125,11045555
2021-01-14,537.9500122070312,542.4500122070312,530.0999755859375,536.9500122070312,529.5460205078125,6066782
2021-01-15,536.7999877929688,541.0,524.0,527.9500122070312,520.6700439453125,5427713
2021-01-18,531.0,532.2999877929688,503.79998779296875,515.5,508.3917236328125,6258367
2021-01-19,516.0,535.0,516.0,532.7999877929688,525.4531860351562,6694907
2021-01-20,529.0,562.5,529.0,558.5999755859375,550.8973999023438,14440729
2021-01-21,561.8499755859375,561.8499755859375,542.6500244140625,547.6500244140625,540.0984497070312,8870257
2021-01-22,549.5,557.5,531.7000122070312,535.7999877929688,528.4118041992188,6843849
2021-01-25,543.0,547.4500122070312,522.0,523.6500244140625,516.4293823242188,5816153
2021-01-27,528.25,536.0,512.5,518.8499755859375,511.6955261230469,8920054
2021-01-28,515.7000122070312,527.9500122070312,507.04998779296875,519.0999755859375,511.94207763671875,5707393
2021-01-29,527.5499877929688,533.0999755859375,507.1000061035156,509.70001220703125,502.6717224121094,6781488
2021-02-01,514.2999877929688,545.4500122070312,500.1000061035156,542.75,535.2659912109375,10259084
2021-02-02,548.7000122070312,554.8499755859375,540.0,550.7999877929688,543.2049560546875,7160471
2021-02-03,549.5499877929688,562.2999877929688,542.0,560.0999755859375,552.376708984375,7462289
2021-02-04,557.9000244140625,573.4000244140625,554.0499877929688,568.4000244140625,560.5623168945312,6850462
2021-02-05,571.0,573.9500122070312,561.6500244140625,566.9500122070312,559.13232421875,5586868
2021-02-08,572.1500244140625,594.0,571.0999755859375,582.0499877929688,574.0240478515625,8887710
2021-02-09,589.6500244140625,589.7999877929688,573.2000122070312,581.9500122070312,573.9254760742188,10917915
2021-02-10,584.75,587.0,550.5,576.8499755859375,568.895751953125,19987392
2021-02-11,576.8499755859375,593.7000122070312,576.2999877929688,591.8499755859375,583.6889038085938,10595917
2021-02-12,592.2999877929688,621.6500244140625,586.0999755859375,616.5999755859375,608.09765625,24953701
2021-02-15,617.9500122070312,639.9000244140625,610.7999877929688,627.75,619.0939331054688,15146033
2021-02-16,629.7999877929688,643.5,628.0499877929688,636.5499877929688,627.7725830078125,15120148
